"bu_code","bu_naam","jaar","lbm","afw","fys","onv","soc","vrz","won"
"BU01530607","Helmerhoek-Noord",2008,4.00991440877103,-0.0923504423726564,NA,NA,NA,NA,NA
"BU01530607","Helmerhoek-Noord",2012,4.01835869955239,-0.083906151591299,NA,NA,NA,NA,NA
"BU01530607","Helmerhoek-Noord",2014,4.06276119126367,-0.0395036598800143,0.0183246982401795,0.00953753062566282,0.0165391206885314,-0.0669602680299397,-0.0169447414044486
"BU01530607","Helmerhoek-Noord",2016,4.12460542777016,0.0223405766264795,NA,NA,NA,NA,NA
"BU01530607","Helmerhoek-Noord",2018,4.13584165804392,0.0335768069002321,0.017819436279192,0.0433273354430552,0.0171208980939449,-0.0419712737586469,-0.00271958915731337
"BU01530607","Helmerhoek-Noord",2020,4.12602720480949,0.0237623536658048,0.0186762435417575,0.0383181818382626,0.0192073914452042,-0.0439311445705728,-0.00850831858884707
"BU01530607","Helmerhoek-Noord",2022,4.14245989927089,0.0401950481272023,0.0189856044594716,0.0410654148607163,0.0165951764671015,-0.0500219815455535,0.013570833885466
"BU01530607","Helmerhoek-Noord",2024,4.12925335063139,0.0269884994877093,0.0135726074923698,0.0314398251630181,0.0125232367278966,-0.0532110110390167,0.0226638411434413
"BU01530608","Helmerhoek-Zuid",2002,3.96032772243896,-0.141937128704724,NA,NA,NA,NA,NA
"BU01530608","Helmerhoek-Zuid",2008,3.93626768693381,-0.165997164209871,NA,NA,NA,NA,NA
"BU01530608","Helmerhoek-Zuid",2012,3.94751028040254,-0.154754570741147,NA,NA,NA,NA,NA
"BU01530608","Helmerhoek-Zuid",2014,3.98715818167941,-0.11510666946428,0.0181059008512839,-0.00858061470141263,0.0033521530686358,-0.0806762516537755,-0.0473078570290114
"BU01530608","Helmerhoek-Zuid",2016,4.03224722830464,-0.0700176228390458,NA,NA,NA,NA,NA
"BU01530608","Helmerhoek-Zuid",2018,4.06640463970443,-0.0358602114392503,0.0208214412059222,0.0340354325052378,0.00537296165240675,-0.0596220391959463,-0.0364680076068712
"BU01530608","Helmerhoek-Zuid",2020,4.0645524009239,-0.037712450219782,0.0221033850490233,0.0260765709472013,0.00277233644541577,-0.0594159089694783,-0.0292488336919445
"BU01530608","Helmerhoek-Zuid",2022,4.06215601423278,-0.0401088369109024,0.0225043975947237,0.0166651370756013,-0.000632748525095096,-0.064899914413557,-0.0137457086425755
"BU01530608","Helmerhoek-Zuid",2024,4.07312051668332,-0.0291443344603656,0.0209809472892349,0.023343299863991,-0.00562277781819063,-0.067981456356044,0.000135652560642704
"BU01530609","het Brunink",2002,4.0104862759286,-0.0917785752150818,NA,NA,NA,NA,NA
"BU01530609","het Brunink",2008,3.93691736786131,-0.165347483282379,NA,NA,NA,NA,NA
"BU01530609","het Brunink",2012,4.34418897726151,0.241924126117821,NA,NA,NA,NA,NA
"BU01530609","het Brunink",2014,4.30414575730889,0.201880906165202,0.0235848550988176,0.074440163960369,0.125007497793983,-0.0873463743752861,0.0661947636873185
"BU01530609","het Brunink",2016,4.26037325789039,0.158108406746707,NA,NA,NA,NA,NA
"BU01530609","het Brunink",2018,4.35959389288937,0.257329041745684,0.035398011686194,0.108275966019735,0.114417671060991,-0.0663479009734226,0.0655852939521867
"BU01530609","het Brunink",2020,4.36936970682479,0.267104855681108,0.0431566820913212,0.108181867686024,0.120561179239,-0.0707278241468544,0.0659329508116171
"BU01530609","het Brunink",2022,4.2909018846441,0.188637033500418,0.040632326305263,0.0591397839107982,0.110475519445568,-0.0842825880735762,0.0626719919123647
"BU01530609","het Brunink",2024,4.29491653258419,0.192651681440508,0.0567992271412062,0.0435163273886366,0.104978278218448,-0.0892869421300413,0.0766447908222579
"BU01530700","Industrie- en havengebied",2002,4.08421311603106,-0.0180517351126293,NA,NA,NA,NA,NA
"BU01530700","Industrie- en havengebied",2008,4.06240383611311,-0.0398610150305752,NA,NA,NA,NA,NA
"BU01530700","Industrie- en havengebied",2012,4.03708889305305,-0.0651759580906388,NA,NA,NA,NA,NA
"BU01530700","Industrie- en havengebied",2014,4.04099047040117,-0.0612743807425104,-0.206733476569287,0.0772895259311844,0.0674419465989518,-0.0222713401071995,0.0229989634038394
"BU01530700","Industrie- en havengebied",2016,4.08340812791192,-0.0188567232317625,NA,NA,NA,NA,NA
"BU01530700","Industrie- en havengebied",2018,4.03677264189336,-0.0654922092503261,-0.200632034484676,0.0367513792316025,0.081093603925461,0.00216022820907177,0.015134613868214
"BU01530700","Industrie- en havengebied",2020,4.03067154017994,-0.0715933109637491,-0.197156040907708,0.0290001003171095,0.116990001494029,-0.00570109841244744,-0.0147262734547323
"BU01530700","Industrie- en havengebied",2022,4.05484294323077,-0.0474219079129187,-0.193235099493647,0.0531506004103809,0.114321972906594,-0.00818130340176982,-0.013478078334477
"BU01530700","Industrie- en havengebied",2024,3.93616447175413,-0.166100379389553,-0.20062385316257,-0.0453296075090298,0.0949867788107895,-0.0134221671477076,-0.00171153038103503
"BU01530701","Marssteden",2002,4.09788383194355,-0.00438101920013223,NA,NA,NA,NA,NA
"BU01530701","Marssteden",2008,4.05273407297637,-0.0495307781673184,NA,NA,NA,NA,NA
"BU01530701","Marssteden",2012,4.00725323876747,-0.0950116123762161,NA,NA,NA,NA,NA
"BU01530701","Marssteden",2014,4.00274679991736,-0.0995180512263243,-0.113717927991181,0.0256965395349916,0.065788236491294,-0.117155765886126,0.0398708666246965
"BU01530701","Marssteden",2016,4.03598421479311,-0.0662806363505745,NA,NA,NA,NA,NA
"BU01530701","Marssteden",2018,4.10858688061694,0.00632202947325773,-0.100572030135177,0.0741263150285349,0.110739949702772,-0.118150483693297,0.0401782785704246
"BU01530701","Marssteden",2020,4.06132967937003,-0.0409351717736531,-0.104325943021196,0.0296715340932964,0.110409740857879,-0.11003213673081,0.0333416330271769
"BU01530701","Marssteden",2022,4.09557284645908,-0.00669200468460814,-0.102472748802075,0.0724491328931443,0.102346433434829,-0.112414220666756,0.0333993984562495
"BU01530701","Marssteden",2024,4.07844404090097,-0.023820810242715,-0.0864456148504507,0.042940082675305,0.101314994796894,-0.116352763909815,0.0347224910453516
"BU01530702","Koekoeksbeekhoek",2002,4.15831879297354,0.0560539418298561,NA,NA,NA,NA,NA
"BU01530702","Koekoeksbeekhoek",2008,4.19973430124561,0.0974694501019293,NA,NA,NA,NA,NA
"BU01530702","Koekoeksbeekhoek",2012,4.28816229170602,0.185897440562332,NA,NA,NA,NA,NA
"BU01530702","Koekoeksbeekhoek",2014,4.29251355763798,0.190248706494291,-0.0109650639236337,0.0787317279113613,0.107880492969177,-0.0843295961769195,0.0989311457143054
"BU01530702","Koekoeksbeekhoek",2016,4.3085745153039,0.20630966416021,NA,NA,NA,NA,NA
"BU01530702","Koekoeksbeekhoek",2018,4.31196845060048,0.209703599456791,-0.0400339537099264,0.119571621827887,0.113381092011793,-0.085399774370171,0.102184613697208
"BU01530702","Koekoeksbeekhoek",2020,4.31906892823494,0.21680407709125,-0.0409485933531469,0.135905966122926,0.105329353052453,-0.0809137985698388,0.0974311498388562
"BU01530702","Koekoeksbeekhoek",2022,4.28714042776526,0.184875576621579,-0.0470024981519769,0.11585633966719,0.10697363840081,-0.0915172000030983,0.100565296708653
"BU01530702","Koekoeksbeekhoek",2024,4.25774341382901,0.155478562685325,-0.00671776867402547,0.0704933484638203,0.0857721260661508,-0.0960386111559836,0.101969467985363
"BU01530703","Kennispark",2002,4.49675272623469,0.394487875091003,NA,NA,NA,NA,NA
"BU01530703","Kennispark",2008,4.38312730589295,0.280862454749266,NA,NA,NA,NA,NA
"BU01530703","Kennispark",2012,4.41644518616971,0.314180335026028,NA,NA,NA,NA,NA
"BU01530703","Kennispark",2014,4.40376885943427,0.301504008290583,0.0818124812365797,0.0476224010204821,0.050565964232757,0.007735523425601,0.113767638375163
"BU01530703","Kennispark",2016,4.30324768470374,0.200982833560053,NA,NA,NA,NA,NA
"BU01530703","Kennispark",2018,4.39549795939258,0.293233108248899,0.101008139802774,0.0485313537973207,0.0204155290342291,0.00595328590112112,0.117324799713455
"BU01530703","Kennispark",2020,4.40749298274247,0.305228131598787,0.101311113780061,0.0563920093401952,0.0262990843654872,0.00698850900459816,0.114237415108445
"BU01530703","Kennispark",2022,4.31994211501657,0.217677263872881,0.0916000188513615,-0.0160855513055825,0.00485242336642376,0.00926580655597776,0.1280445664047
"BU01530703","Kennispark",2024,4.34315674809645,0.240891896952764,0.0943150021612092,0.0199388289896595,0.00763818907710899,0.0105154547461534,0.108484421978632
"BU01530800","Glanerveld",2002,4.11247851413726,0.0102136629935713,NA,NA,NA,NA,NA
"BU01530800","Glanerveld",2008,4.04801755688688,-0.0542472942568093,NA,NA,NA,NA,NA
"BU01530800","Glanerveld",2012,4.09532199126948,-0.00694285987420217,NA,NA,NA,NA,NA
"BU01530800","Glanerveld",2014,4.00571027281791,-0.0965545783257792,-0.0165303014270777,0.0256131635004601,0.0507702320606076,-0.109161964314577,-0.0472457081451923
"BU01530800","Glanerveld",2016,4.09035865041368,-0.0119062007300057,NA,NA,NA,NA,NA
"BU01530800","Glanerveld",2018,4.06347763525742,-0.0387872158862665,-0.0175954129264851,0.0443273770195999,0.0466365073609321,-0.0972407608426295,-0.0149149264976841
"BU01530800","Glanerveld",2020,4.03740460782749,-0.0648602433161928,-0.0133796941100058,0.0508209332611663,0.0298373585987199,-0.0919020762393153,-0.0402367648267582
"BU01530800","Glanerveld",2022,4.12145698705295,0.0191921359092623,-0.0105240340138865,0.0498677018355602,0.036389542404675,-0.0993143195100456,0.0427732451929587
"BU01530800","Glanerveld",2024,4.11806155346848,0.0157967023247986,-0.00545077672068583,0.0454229888598102,0.0324258868739619,-0.0975431216819527,0.0409417249936647
"BU01530801","Bentveld-Bultserve",2002,4.09457530213687,-0.00768954900681989,NA,NA,NA,NA,NA
"BU01530801","Bentveld-Bultserve",2008,4.10834757705264,0.00608272590895426,NA,NA,NA,NA,NA
"BU01530801","Bentveld-Bultserve",2012,4.09447176811033,-0.00779308303335315,NA,NA,NA,NA,NA
"BU01530801","Bentveld-Bultserve",2014,4.05732715212662,-0.0449376990170667,0.0146057288751399,0.0234306888792133,0.0226353223703241,-0.0932110026898372,-0.0123984364519073
"BU01530801","Bentveld-Bultserve",2016,4.12244508319515,0.0201802320514689,NA,NA,NA,NA,NA
"BU01530801","Bentveld-Bultserve",2018,4.07031411071693,-0.0319507404267511,0.00849784714357272,0.0207234624263128,0.0162296361044763,-0.0814796675844346,0.00407798148332143
"BU01530801","Bentveld-Bultserve",2020,4.06106056524249,-0.0412042859011977,0.0156984106824094,0.0130298518956841,0.00923110322840555,-0.0698001982763671,-0.0093634534313299
"BU01530801","Bentveld-Bultserve",2022,4.07258598102058,-0.0296788701231027,0.0150014174276341,0.0100774482567086,0.0145703671980598,-0.0823756439362457,0.0130475409307403
"BU01530801","Bentveld-Bultserve",2024,4.07792613348566,-0.0243387176580211,0.0208074420798605,0.00172027367246976,0.0120869687887348,-0.080862832163204,0.0219094299641175
"BU01530802","Schipholt-Glanermaten",2002,3.93299140484435,-0.169273446299339,NA,NA,NA,NA,NA
"BU01530802","Schipholt-Glanermaten",2008,3.91890776490218,-0.183357086241506,NA,NA,NA,NA,NA
"BU01530802","Schipholt-Glanermaten",2012,3.94670988590625,-0.155554965237437,NA,NA,NA,NA,NA
"BU01530802","Schipholt-Glanermaten",2014,3.92137094041415,-0.18089391072953,0.0120924402487032,-0.0531847963665039,-0.00183087315151164,-0.108026966738259,-0.0299437147219596
"BU01530802","Schipholt-Glanermaten",2016,3.95266857831842,-0.14959627282527,NA,NA,NA,NA,NA
"BU01530802","Schipholt-Glanermaten",2018,3.94547643752572,-0.156788413617966,0.0110484057250981,-0.049254942558993,-0.00879716356501119,-0.0906150204495314,-0.0191696927695286
"BU01530802","Schipholt-Glanermaten",2020,3.96020932666312,-0.142055524480568,0.0119426227880102,-0.0448748617214146,-0.0102691656302742,-0.0749768210719711,-0.0238772988449189
"BU01530802","Schipholt-Glanermaten",2022,3.98657349684258,-0.115691354301102,0.0176996108756686,-0.0482652102575499,-0.00296207714699564,-0.085237846493724,0.00307416872149904
"BU01530802","Schipholt-Glanermaten",2024,3.98369473550392,-0.118570115639767,0.0106440700920303,-0.0486404139691516,-0.00415411917423508,-0.0865075659238561,0.0100879133354452
"BU01530803","Eekmaat",2002,3.89108949453645,-0.211175356607233,NA,NA,NA,NA,NA
"BU01530803","Eekmaat",2008,3.8547074821483,-0.247557368995388,NA,NA,NA,NA,NA
"BU01530803","Eekmaat",2012,3.85675903230652,-0.245505818837165,NA,NA,NA,NA,NA
"BU01530803","Eekmaat",2014,3.87908802124846,-0.223176829895223,0.00644960961512563,-0.0764598282427882,-0.0299298995066667,-0.0913486621130204,-0.0318880496478739
"BU01530803","Eekmaat",2016,3.88864699395531,-0.213617857188371,NA,NA,NA,NA,NA
"BU01530803","Eekmaat",2018,3.86897369793336,-0.23329115321033,0.00935941948714218,-0.0947810337234905,-0.0361796819756865,-0.0813553121431727,-0.0303345448551229
"BU01530803","Eekmaat",2020,3.91137651589164,-0.190888335252044,0.0154333443200011,-0.0727071041714407,-0.0332921243683464,-0.0694833135670668,-0.0308391374651915
"BU01530803","Eekmaat",2022,3.94065083787002,-0.161614013273669,0.0203929613597859,-0.0726128081954063,-0.026923120073357,-0.0782058522747627,-0.00426519408992876
"BU01530803","Eekmaat",2024,3.93555543151962,-0.166709419624066,0.0164992687592412,-0.080705237464985,-0.024150474411194,-0.0792364970190708,0.000883520511942179
"BU01530804","Oikos",2002,3.99266683164262,-0.109598019501064,NA,NA,NA,NA,NA
"BU01530804","Oikos",2008,4.04854711946922,-0.0537177316744605,NA,NA,NA,NA,NA
"BU01530804","Oikos",2012,4.04351291573125,-0.0587519354124333,NA,NA,NA,NA,NA
"BU01530804","Oikos",2014,4.03409865387602,-0.0681661972676609,0.0170297037004962,0.0322160352650041,0.0497766338878402,-0.126841774676868,-0.0403467954441338
"BU01530804","Oikos",2016,4.01352394415416,-0.0887409069895277,NA,NA,NA,NA,NA
"BU01530804","Oikos",2018,4.04976037774701,-0.0525044733966723,0.0134623542980428,0.0486554519107716,0.037023030923593,-0.112151813840225,-0.0394934966888549
"BU01530804","Oikos",2020,4.05092051124895,-0.0513443398947306,0.0166414130721056,0.0255469674856123,0.0320819879739555,-0.103291496476909,-0.0223232119494952
"BU01530804","Oikos",2022,4.09500682789261,-0.00725802325107801,0.0230979495215925,0.0229624958216963,0.0365329824676863,-0.104607014643101,0.0147555635810474
"BU01530804","Oikos",2024,4.11020623375845,0.00794138261476179,0.0182819747904545,0.0331489898974777,0.035444317498249,-0.105734328675305,0.0268004291038851
"BU01530805","Eilermarke",2002,3.85998987072033,-0.242274980423357,NA,NA,NA,NA,NA
"BU01530805","Eilermarke",2008,4.09159870724624,-0.0106661438974431,NA,NA,NA,NA,NA
"BU01530805","Eilermarke",2012,4.05085606916809,-0.051408781975595,NA,NA,NA,NA,NA
"BU01530805","Eilermarke",2014,4.02394563839384,-0.0783192127498448,0.00382093550385405,-0.0089399532515034,0.0388266626573733,-0.104594233092261,-0.00743262456730768
"BU01530805","Eilermarke",2016,3.98038197083957,-0.121882880304119,NA,NA,NA,NA,NA
"BU01530805","Eilermarke",2018,4.08407216559263,-0.0181926855510574,0.00534470992522576,0.0340974786936658,0.0286657131627049,-0.0940941081411921,0.00779352080853796
"BU01530805","Eilermarke",2020,4.06821936389075,-0.0340454872529388,0.00711380461509074,0.02340006290207,0.02289970641424,-0.0886152923419937,0.00115623115765391
"BU01530805","Eilermarke",2022,4.0946069901217,-0.00765786102198328,0.0137160811897246,0.0215928298215644,0.0309657400312872,-0.0920773899368603,0.0181448778723004
"BU01530805","Eilermarke",2024,4.07526404137071,-0.0270008097729755,0.00884906049168189,0.00502138011289727,0.0297658386829562,-0.0933069849874611,0.02266989592695
"BU01530806","De Slank",2002,4.00982272539304,-0.0924421257506441,NA,NA,NA,NA,NA
"BU01530806","De Slank",2008,4.01190272665822,-0.0903621244854675,NA,NA,NA,NA,NA
"BU01530806","De Slank",2012,4.02384280550748,-0.0784220456362055,NA,NA,NA,NA,NA
"BU01530806","De Slank",2014,3.97995854093701,-0.122306310206675,-0.183120639760395,0.0133927066358418,0.0855699065126603,-0.0936698777212429,0.0555215941264606
"BU01530806","De Slank",2016,4.06724270190888,-0.0350221492348103,NA,NA,NA,NA,NA
"BU01530806","De Slank",2018,4.00221839396914,-0.100046457174548,-0.171764574267033,0.0196924360682941,0.0846845974070262,-0.0863077979882838,0.0536488816054484
"BU01530806","De Slank",2020,3.99739859268727,-0.10486625845642,-0.1693817880421,0.0224075059916177,0.0776931931002216,-0.090892743325672,0.0553075738195125
"BU01530806","De Slank",2022,3.99730117505068,-0.104963676093004,-0.174763050446946,0.0296461336183784,0.0827532617688815,-0.0911885082935718,0.0485884872602532
"BU01530806","De Slank",2024,3.985673915553,-0.116590935590684,-0.163588419735381,0.0186241354462979,0.0664487101380836,-0.0893127644942345,0.05123740305455
"BU01530807","Dolphia",2002,4.03943374250643,-0.0628311086372566,NA,NA,NA,NA,NA
"BU01530807","Dolphia",2008,3.95135525697062,-0.150909594173063,NA,NA,NA,NA,NA
"BU01530807","Dolphia",2012,4.04101238817279,-0.061252462970895,NA,NA,NA,NA,NA
"BU01530807","Dolphia",2014,3.91998035385795,-0.182284497285734,0.0042620635361301,-0.0894093458976748,-0.0246461268814784,-0.0632819209414253,-0.00920916710128524
"BU01530807","Dolphia",2016,3.96989398587127,-0.132370865272418,NA,NA,NA,NA,NA
"BU01530807","Dolphia",2018,3.93691816937012,-0.165346681773565,-0.000663194515440155,-0.0933340210938081,-0.0305139503033362,-0.0513253359160719,0.010489820055091
"BU01530807","Dolphia",2020,3.94875184751351,-0.153513003630174,-0.000838533714826255,-0.0924564222775255,-0.0263482581008823,-0.0537790379766054,0.0199092484396653
"BU01530807","Dolphia",2022,3.98868448310177,-0.113580368041915,0.00689797381869922,-0.0515088742812462,-0.0172980490384852,-0.0627413583361854,0.0110699397953026
"BU01530807","Dolphia",2024,3.98135332815719,-0.120911522986491,0.00132715648509516,-0.0810988737090641,-0.0209995276199967,-0.0613052867320795,0.0411650085895537
"BU01530808","Eekmaat West",2002,4.08704173769214,-0.0152231134515473,NA,NA,NA,NA,NA
"BU01530808","Eekmaat West",2008,4.13222872983833,0.0299638786946446,NA,NA,NA,NA,NA
"BU01530808","Eekmaat West",2012,4.09660275334652,-0.00566209779716467,NA,NA,NA,NA,NA
"BU01530808","Eekmaat West",2014,4.06274444547727,-0.0395204056664117,0.0123342272037761,0.0232429479983671,0.0256734397933202,-0.0757814298730704,-0.024989590788805
"BU01530808","Eekmaat West",2016,4.0712929516147,-0.0309718995289817,NA,NA,NA,NA,NA
"BU01530808","Eekmaat West",2018,4.1059628961315,0.00369804498781407,0.0116064898978213,0.0301745452301086,0.0227544102061099,-0.060810002226372,-0.000027398119854041
"BU01530808","Eekmaat West",2020,4.0960026376598,-0.00626221348388782,0.0137781325188897,0.0384320776760895,0.0181639006184329,-0.0642850100759594,-0.0123513142213408
"BU01530808","Eekmaat West",2022,4.12524155601188,0.0229767048681973,0.0223892732120683,0.0339814882591852,0.0246349319556651,-0.0706370422286151,0.0126080536698935
"BU01530808","Eekmaat West",2024,4.13215871528555,0.0298938641418695,0.0248666891359815,0.032479080552584,0.0221271941074517,-0.0717834312062689,0.0222043315521208
"BU01530900","Dorp Lonneker",2002,4.2554655069897,0.153200655846016,NA,NA,NA,NA,NA
"BU01530900","Dorp Lonneker",2008,4.26027566205681,0.158010810913127,NA,NA,NA,NA,NA
"BU01530900","Dorp Lonneker",2012,4.31273823959531,0.210473388451629,NA,NA,NA,NA,NA
"BU01530900","Dorp Lonneker",2014,4.28768138869581,0.185416537552121,-0.00305536096701528,0.110131435522045,0.0530263112293455,-0.0113022365356502,0.0366163883033963
"BU01530900","Dorp Lonneker",2016,4.25691932352943,0.154654472385744,NA,NA,NA,NA,NA
"BU01530900","Dorp Lonneker",2018,4.29822275001449,0.1959578988708,0.00288481263379139,0.096613119576506,0.0557246262605637,0.00402314893367523,0.0367121914662638
"BU01530900","Dorp Lonneker",2020,4.28880031314531,0.186535462001623,0.00251670387175835,0.102319153233877,0.0550095626163408,-0.00616077899623503,0.0328508212758811
"BU01530900","Dorp Lonneker",2022,4.25999728968853,0.157732438544847,0.00355879392073502,0.074070736436085,0.044582287571821,-0.00642903700738238,0.0419496576235884
"BU01530900","Dorp Lonneker",2024,4.28235800017479,0.180093149031101,0.0107068395535436,0.0758624454516491,0.0495357850637543,-0.00505804831765302,0.049046127279807
"BU01530901","Dorp Boekelo",2002,4.21094726755218,0.108682416408496,NA,NA,NA,NA,NA
"BU01530901","Dorp Boekelo",2008,4.16190890144234,0.0596440502986522,NA,NA,NA,NA,NA
"BU01530901","Dorp Boekelo",2012,4.16192400244223,0.0596591512985406,NA,NA,NA,NA,NA
"BU01530901","Dorp Boekelo",2014,4.17311439930191,0.0708495481582292,0.00279643815991376,0.0821229404591221,0.0599008158380082,-0.111986744042129,0.038016097743314
"BU01530901","Dorp Boekelo",2016,4.21333994373467,0.111075092590983,NA,NA,NA,NA,NA
"BU01530901","Dorp Boekelo",2018,4.20763732407629,0.105372472932609,0.0105786372150882,0.0913093275099237,0.068080056998734,-0.102309568565015,0.0377140197738785
"BU01530901","Dorp Boekelo",2020,4.21548339624636,0.113218545102679,0.00680426159705244,0.0957667224317078,0.0655149101008185,-0.0928493452069689,0.0379819961800685
"BU01530901","Dorp Boekelo",2022,4.23294048209825,0.130675630954565,0.0204192592075244,0.102136011530773,0.0607760565188863,-0.090427979309178,0.03777228300656
"BU01530901","Dorp Boekelo",2024,4.20341135909417,0.101146507950489,0.0264721566063185,0.0708671224071708,0.0540467629298528,-0.0905439744201922,0.0403044404273385
"BU01530902","Buurtschap Lonneker-West",2002,4.37511279394216,0.272847942798478,NA,NA,NA,NA,NA
"BU01530902","Buurtschap Lonneker-West",2008,4.36361886453439,0.261354013390708,NA,NA,NA,NA,NA
"BU01530902","Buurtschap Lonneker-West",2012,4.36077477160264,0.258509920458951,NA,NA,NA,NA,NA
"BU01530902","Buurtschap Lonneker-West",2014,4.36107414623511,0.258809295091429,0.0196762452438902,0.126251177955851,0.130744614368299,-0.0809104431649936,0.0630477006883815
"BU01530902","Buurtschap Lonneker-West",2016,4.34834641329686,0.246081562153178,NA,NA,NA,NA,NA
"BU01530902","Buurtschap Lonneker-West",2018,4.39326347149594,0.290998620352254,0.0388868395722644,0.116722276342134,0.131218782021258,-0.0638055968658425,0.0679763192824395
"BU01530902","Buurtschap Lonneker-West",2020,4.38958519232929,0.287320341185608,0.0371045569677957,0.120959493951444,0.118440674477873,-0.0670887386724093,0.0779043544609033
"BU01530902","Buurtschap Lonneker-West",2022,4.34987285652978,0.247608005386099,0.0368298186870919,0.0956231635101242,0.104046616909745,-0.0674830585627843,0.0785914648419214
"BU01530902","Buurtschap Lonneker-West",2024,4.35989345571684,0.257628604573154,0.0346549032872533,0.0958686499324151,0.110912330627268,-0.0646408027694227,0.0808335234956402
"BU01530903","Noord Esmarke",2002,4.16576799879062,0.063503147646935,NA,NA,NA,NA,NA
"BU01530903","Noord Esmarke",2008,4.24125688169747,0.138992030553785,NA,NA,NA,NA,NA
"BU01530903","Noord Esmarke",2012,4.27780101533345,0.175536164189762,NA,NA,NA,NA,NA
"BU01530903","Noord Esmarke",2014,4.2641849076642,0.161920056520512,0.0207613772079317,0.0966356321447635,0.0929462889525138,-0.113779799870235,0.0653565580855376
"BU01530903","Noord Esmarke",2016,4.32175794965687,0.219493098513181,NA,NA,NA,NA,NA
"BU01530903","Noord Esmarke",2018,4.32960406145348,0.227339210309797,0.0403465164694475,0.115137170257445,0.103405004015407,-0.101279138584596,0.069729658152094
"BU01530903","Noord Esmarke",2020,4.31253414133564,0.210269290191951,0.0387546126890385,0.115251139545052,0.0948806840042245,-0.10739005313336,0.0687729070869952
"BU01530903","Noord Esmarke",2022,4.28847585775498,0.186211006611296,0.0372643987461154,0.101153969956047,0.0951337173957475,-0.111552997624247,0.064211918137633
"BU01530903","Noord Esmarke",2024,4.30958950877296,0.207324657629278,0.0644333659723328,0.072540222275806,0.0856754998111853,-0.110534980540564,0.0952105501105173
"BU01530904","Buurtschap Zuid-Esmarke",2002,4.37994497074483,0.27768011960114,NA,NA,NA,NA,NA
"BU01530904","Buurtschap Zuid-Esmarke",2008,4.26246472532909,0.160199874185402,NA,NA,NA,NA,NA
"BU01530904","Buurtschap Zuid-Esmarke",2012,4.27149879308896,0.169233941945279,NA,NA,NA,NA,NA
"BU01530904","Buurtschap Zuid-Esmarke",2014,4.22347550111538,0.12121064997169,-0.018564753080465,0.0632696897048518,0.0933554455024341,-0.087343757883687,0.0704940257285554
"BU01530904","Buurtschap Zuid-Esmarke",2016,4.23298336108531,0.130718509941624,NA,NA,NA,NA,NA
"BU01530904","Buurtschap Zuid-Esmarke",2018,4.26833932987835,0.166074478734666,-0.00442705233935,0.0833367515541266,0.088148654353195,-0.0708813476045812,0.0698974727712755
"BU01530904","Buurtschap Zuid-Esmarke",2020,4.2735951505794,0.171330299435711,-0.00668847306893502,0.0830416322838076,0.0965094209159338,-0.0739378531302329,0.0724055724351373
"BU01530904","Buurtschap Zuid-Esmarke",2022,4.24247273506674,0.140207883923054,-0.00690789155764941,0.0642811097940811,0.0880207477016683,-0.076679936723639,0.0714938547085923
"BU01530904","Buurtschap Zuid-Esmarke",2024,4.30038114427495,0.19811629313127,0.0173042101559151,0.0842286324175063,0.09661846899653,-0.0771073865747455,0.0770723681360636
"BU01530905","Buurtschap Broekheurne",2002,4.26733457995256,0.165069728808876,NA,NA,NA,NA,NA
"BU01530905","Buurtschap Broekheurne",2008,4.23288252016516,0.130617669021474,NA,NA,NA,NA,NA
"BU01530905","Buurtschap Broekheurne",2012,4.23536123923291,0.133096388089223,NA,NA,NA,NA,NA
"BU01530905","Buurtschap Broekheurne",2014,4.25299730609435,0.150732454950662,0.0298099182350765,0.0763426939096679,0.110920225248739,-0.124572616879033,0.0582322344362125
"BU01530905","Buurtschap Broekheurne",2016,4.27446930917641,0.172204458032728,NA,NA,NA,NA,NA
"BU01530905","Buurtschap Broekheurne",2018,4.2978175197217,0.195552668578014,0.0397834840652744,0.089508909397356,0.110236835111643,-0.108920610972425,0.0649440509761647
"BU01530905","Buurtschap Broekheurne",2020,4.29259584013486,0.190330988991174,0.0374050902642971,0.0910944981618422,0.107172844435183,-0.112198974099285,0.0668575302291372
"BU01530905","Buurtschap Broekheurne",2022,4.29909961980977,0.196834768666081,0.0429167401076263,0.102699985524818,0.0999515130495397,-0.11595520480415,0.0672217347882464
"BU01530905","Buurtschap Broekheurne",2024,4.28474742321715,0.18248257207347,0.0547091975657344,0.0765426446880774,0.0993518552880447,-0.118475772724467,0.0703546472560797
"BU01530906","Buurtschap Usselo",2002,4.2679787109382,0.165713859794519,NA,NA,NA,NA,NA
"BU01530906","Buurtschap Usselo",2008,4.26989232442973,0.167627473286048,NA,NA,NA,NA,NA
"BU01530906","Buurtschap Usselo",2012,4.2979416033859,0.195676752242214,NA,NA,NA,NA,NA
"BU01530906","Buurtschap Usselo",2014,4.16477601757023,0.0625111664265441,-0.0235673944770005,0.0397758312584772,0.101106201238939,-0.11074356411862,0.0559400925247489
"BU01530906","Buurtschap Usselo",2016,4.2278905695477,0.125625718404015,NA,NA,NA,NA,NA
"BU01530906","Buurtschap Usselo",2018,4.20491445468902,0.102649603545332,-0.0126587292807047,0.0768339086954191,0.0875818206140284,-0.0897454172429331,0.0406380207595219
"BU01530906","Buurtschap Usselo",2020,4.17395575939735,0.0716909082536622,-0.018242647951656,0.0511678468967359,0.0922603595893726,-0.0925407305031759,0.0390460802223852
